Product URL,Product Name,Product Price,Rating,Number of Reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1692124678&sprefix=ba%2Caps%2C283&sr=8-6,TRUE HUMAN EMPEROR® Anti-Theft backpack With USB charging Port Laptop bag/Office bag/college bag/travel bag with anti -theft back pocket (LEGEND),599,3.7 out of 5 stars,"2,437",N/A,N/A,N/A,N/A
https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1692124678&sprefix=ba%2Caps%2C283&sr=8-7,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,899,4.3 out of 5 stars,"6,455",N/A,N/A,N/A,N/A
https://www.amazon.in/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1692124678&sprefix=ba%2Caps%2C283&sr=8-8,Arctic Hunter Backpack for Men Premium Business Backpack Office Travel Laptop Bag with 15.6 Inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Comfortable and Padded Backpack for Men,"5,699",4.4 out of 5 stars,169,N/A,N/A,N/A,N/A
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1692124678&sprefix=ba%2Caps%2C283&sr=8-9,Gear Classic 20L Small Size Faux Leather Water Resistant Anti Theft Unisex Laptop Backpack- Brown,979,4.4 out of 5 stars,"6,012",N/A,N/A,N/A,N/A
https://www.amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1692124678&sprefix=ba%2Caps%2C283&sr=8-10,"Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps",839,4.3 out of 5 stars,"4,077",N/A,N/A,N/A,N/A
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_11?crid=2M096C61O4MLT&keywords=bags&qid=1692124678&sprefix=ba%2Caps%2C283&sr=8-11,"American Tourister VALEX BLUE LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER","1,399",4.2 out of 5 stars,629,N/A,N/A,N/A,N/A
https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_12?crid=2M096C61O4MLT&keywords=bags&qid=1692124678&sprefix=ba%2Caps%2C283&sr=8-12,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",398,4.1 out of 5 stars,"9,645",N/A,N/A,N/A,N/A
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1692124678&sprefix=ba%2Caps%2C283&sr=8-13,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,4.0 out of 5 stars,"5,456",N/A,N/A,N/A,N/A
https://www.amazon.in/gp/bestsellers/luggage/2917507031/ref=sr_bs_13_2917507031_1,Sfane Polyester 23cms Duffle/Shoulder/Gym Bag for Men & Women with Separate Shoe Compartment (Grey),387,4.3 out of 5 stars,"7,842",Amazon.in Bestsellers: The most popular items in Sports Duffles,N/A,N/A,N/A
https://www.amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1692124678&sprefix=ba%2Caps%2C283&sr=8-15,Gear Cello 30 Ltrs Black Laptop Backpack (LBPASPIRE0104),"1,115",4.4 out of 5 stars,"6,095",Buy Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,N/A,N/A,Brand: Gear
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1692124678&sprefix=ba%2Caps%2C283&sr=8-16,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,549,3.9 out of 5 stars,"1,119",N/A,N/A,N/A,N/A
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_1?crid=2M096C61O4MLT&keywords=bags&qid=1692124766&sprefix=ba%2Caps%2C283&sr=8-1,Skybags Brat Black 46 Cms Casual Backpack,649,4.1 out of 5 stars,"5,449",N/A,N/A,N/A,N/A
https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_2?crid=2M096C61O4MLT&keywords=bags&qid=1692124766&sprefix=ba%2Caps%2C283&sr=8-2,American Tourister Fizz Large Size 32 Ltrs Casual Backpack (BLACK),"1,199",4.0 out of 5 stars,"55,105",N/A,N/A,N/A,N/A
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1692124766&sprefix=ba%2Caps%2C283&sr=8-3,"Half Moon 35 Ltrs Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Navy Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",649,3.9 out of 5 stars,"16,870",N/A,N/A,N/A,N/A
https://www.amazon.in/Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1692124766&sprefix=ba%2Caps%2C283&sr=8-4,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,849,3.9 out of 5 stars,"3,394",N/A,N/A,N/A,N/A
https://www.amazon.in/gp/bestsellers/luggage/1984997031/ref=sr_bs_4_1984997031_1,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment",849,4.3 out of 5 stars,"5,572",Amazon.in Bestsellers: The most popular items in Rucksacks & Trekking Backpacks,N/A,N/A,N/A
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1692124766&sprefix=ba%2Caps%2C283&sr=8-6,TRUE HUMAN EMPEROR® Anti-Theft backpack With USB charging Port Laptop bag/Office bag/college bag/travel bag with anti -theft back pocket (LEGEND),599,3.7 out of 5 stars,"2,437",Buy TRUE HUMAN EMPEROR® Anti-Theft backpack With USB charging Port Laptop bag/Office bag/college bag/travel bag with anti -theft back pocket (LEGEND) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,N/A,N/A,Visit the TRUE HUMAN Store
https://www.amazon.in/FUR-JADEN-Leatherette-Polypropylene-DUFF05/dp/B07M9BRCQ5/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1692124766&sprefix=ba%2Caps%2C283&sr=8-7,Fur Jaden Brown Textured Leatherette Stylish & Spacious Weekender Duffle Bag for Travel,899,4.3 out of 5 stars,"6,455",N/A,N/A,N/A,N/A
https://www.amazon.in/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1692124766&sprefix=ba%2Caps%2C283&sr=8-8,Arctic Hunter Backpack for Men Premium Business Backpack Office Travel Laptop Bag with 15.6 Inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Comfortable and Padded Backpack for Men,"5,699",4.4 out of 5 stars,169,N/A,N/A,N/A,N/A
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1692124766&sprefix=ba%2Caps%2C283&sr=8-9,Gear Classic 20L Small Size Faux Leather Water Resistant Anti Theft Unisex Laptop Backpack- Brown,979,4.4 out of 5 stars,"6,012",N/A,N/A,N/A,N/A
https://www.amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1692124766&sprefix=ba%2Caps%2C283&sr=8-10,"Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps",839,4.3 out of 5 stars,"4,077",N/A,N/A,N/A,N/A
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_11?crid=2M096C61O4MLT&keywords=bags&qid=1692124766&sprefix=ba%2Caps%2C283&sr=8-11,"American Tourister VALEX BLUE LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER","1,399",4.2 out of 5 stars,629,N/A,N/A,N/A,N/A
https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_12?crid=2M096C61O4MLT&keywords=bags&qid=1692124766&sprefix=ba%2Caps%2C283&sr=8-12,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",398,4.1 out of 5 stars,"9,645",N/A,N/A,N/A,N/A
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1692124766&sprefix=ba%2Caps%2C283&sr=8-13,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",679,4.0 out of 5 stars,"5,456",N/A,N/A,N/A,N/A
https://www.amazon.in/gp/bestsellers/luggage/2917507031/ref=sr_bs_13_2917507031_1,Sfane Polyester 23cms Duffle/Shoulder/Gym Bag for Men & Women with Separate Shoe Compartment (Grey),387,4.3 out of 5 stars,"7,842",Amazon.in Bestsellers: The most popular items in Sports Duffles,N/A,N/A,N/A
https://www.amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1692124766&sprefix=ba%2Caps%2C283&sr=8-15,Gear Cello 30 Ltrs Black Laptop Backpack (LBPASPIRE0104),"1,115",4.4 out of 5 stars,"6,095",N/A,N/A,N/A,N/A
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1692124766&sprefix=ba%2Caps%2C283&sr=8-16,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,549,3.9 out of 5 stars,"1,119",N/A,N/A,N/A,N/A
